#2023_04_21__22_02_54
time;s_coord;start_node;obj_veh;obj_zone;nodes_list;s_list;pos_list;vel_list;a_list;psi_list;kappa_list;traj_id;clip_pos;action_id_prev;traj_id_prev;const_path_seg
1682122296.0301266;11.817407940268895;[26, 2];[];["no update since", "1682122292.2244961"];{"straight": [[[23, 4], [24, 3], [25, 2], [26, 2], [27, 1]]]};{"straight": [[0.0, 0.17593966284635262, 0.3462421608125063, 0.5161979537454502, 0.6850030059201508, 0.9014681505082539, 1.1231236326046]]};{"straight": [[[4.684054964365426, 8.220989425328275], [4.62156950918584, 8.38518928721896], [4.5572260229253985, 8.54223335197606], [4.48785816554068, 8.697073572762758], [4.412096958150579, 8.848917285616182], [4.3024131370449314, 9.038677908976933], [4.17562337357758, 9.2171380133875]]]};{"straight": [[3.4278925526248294, 3.2524669234078143, 3.059827619061462, 2.875160354142531, 2.6945607105715226, 2.456539965389328, 2.2265988298730184]]};{"straight": [[-3.3304209111230847, -3.5701062638911734, -3.2243619867984075, -2.979441746910141, -2.832023658436356, -2.429099073432882, 0.0]]};{"straight": [[0.3512699930743792, 0.3757739494019008, 0.4034756650482805, 0.44044666307522595, 0.4866880966564393, 0.5661593439824357, 0.6740784211586006]]};{"straight": [[0.14293642776007326, 0.13601927563381344, 0.19050334768818478, 0.24527590575331898, 0.29944229202981626, 0.4268775382989063, 0.5582182794576338]]};{"straight": 590};[4.633593300128632, 8.353593057239767];"straight";0;[[4.684054964365426, 8.220989425328275], [4.62156950918584, 8.38518928721896], [4.5572260229253985, 8.54223335197606], [4.48785816554068, 8.697073572762758], [4.412096958150579, 8.848917285616182]]
1682122296.0841858;11.989179468057014;[26, 2];[];["no update since", "1682122292.2244961"];{"straight": [[[23, 4], [24, 3], [25, 2], [26, 2], [27, 1]]]};{"straight": [[0.0, 0.17030249796615368, 0.3402582908990976, 0.5090633430737982, 0.7255284876619013, 0.9471839697582471]]};{"straight": [[[4.62156950918584, 8.38518928721896], [4.5572260229253985, 8.54223335197606], [4.48785816554068, 8.697073572762758], [4.412096958150579, 8.848917285616182], [4.3024131370449314, 9.038677908976933], [4.17562337357758, 9.2171380133875]]]};{"straight": [[3.2524669234078143, 3.059827619061462, 2.875160354142531, 2.6945607105715226, 2.456539965389328, 2.2265988298730184]]};{"straight": [[-3.5701062638911734, -3.2243619867984075, -2.979441746910141, -2.832023658436356, -2.429099073432882, 0.0]]};{"straight": [[0.3757739494019008, 0.4034756650482805, 0.44044666307522595, 0.4866880966564393, 0.5661593439824357, 0.6740784211586006]]};{"straight": [[0.13601927563381344, 0.19050334768818478, 0.24527590575331898, 0.29944229202981626, 0.4268775382989063, 0.5582182794576338]]};{"straight": 600};[4.569277201549544, 8.512819868401529];"straight";0;[[4.62156950918584, 8.38518928721896], [4.5572260229253985, 8.54223335197606], [4.48785816554068, 8.697073572762758], [4.412096958150579, 8.848917285616182]]
1682122296.1655753;12.231417974898722;[27, 1];[];["no update since", "1682122292.2244961"];{"straight": [[[24, 3], [25, 2], [26, 2], [27, 1]]]};{"straight": [[0.0, 0.1688050521747006, 0.3852701967628037, 0.6069256788591497]]};{"straight": [[[4.48785816554068, 8.697073572762758], [4.412096958150579, 8.848917285616182], [4.3024131370449314, 9.038677908976933], [4.17562337357758, 9.2171380133875]]]};{"straight": [[2.875160354142531, 2.6945607105715226, 2.456539965389328, 2.2265988298730184]]};{"straight": [[-2.979441746910141, -2.832023658436356, -2.429099073432882, 0.0]]};{"straight": [[0.44044666307522595, 0.4866880966564393, 0.5661593439824357, 0.6740784211586006]]};{"straight": [[0.24527590575331898, 0.29944229202981626, 0.4268775382989063, 0.5582182794576338]]};{"straight": 610};[4.469627338415862, 8.733612542697166];"straight";0;[[4.48785816554068, 8.697073572762758], [4.412096958150579, 8.848917285616182], [4.3024131370449314, 9.038677908976933], [4.17562337357758, 9.2171380133875]]
1682122296.2667298;12.505175159929172;[27, 1];[];["no update since", "1682122292.2244961"];{"straight": [[[24, 3], [25, 2], [26, 2], [27, 1]]]};{"straight": [[0.0, 0.2164651445881031, 0.43812062668444907]]};{"straight": [[[4.412096958150579, 8.848917285616182], [4.3024131370449314, 9.038677908976933], [4.17562337357758, 9.2171380133875]]]};{"straight": [[2.6945607105715226, 2.456539965389328, 2.2265988298730184]]};{"straight": [[-2.832023658436356, -2.429099073432882, 0.0]]};{"straight": [[0.4866880966564393, 0.5661593439824357, 0.6740784211586006]]};{"straight": [[0.29944229202981626, 0.4268775382989063, 0.5582182794576338]]};{"straight": 620};[4.3395757898844085, 8.974383940208595];"straight";0;[[4.412096958150579, 8.848917285616182], [4.3024131370449314, 9.038677908976933], [4.17562337357758, 9.2171380133875]]
1682122296.3411818;12.689076226130434;[27, 1];[];["no update since", "1682122292.2244961"];{"straight": [[[25, 2], [26, 2], [27, 1]]]};{"straight": [[0.0, 0.22165548209634595]]};{"straight": [[[4.3024131370449314, 9.038677908976933], [4.17562337357758, 9.2171380133875]]]};{"straight": [[2.456539965389328, 2.2265988298730184]]};{"straight": [[-2.429099073432882, 0.0]]};{"straight": [[0.5661593439824357, 0.6740784211586006]]};{"straight": [[0.4268775382989063, 0.5582182794576338]]};{"straight": 630};[4.238795923649923, 9.128220899154574];"straight";0;[[4.3024131370449314, 9.038677908976933], [4.17562337357758, 9.2171380133875]]
1682122296.3946693;12.689076226130434;[27, 1];[];["no update since", "1682122292.2244961"];{"straight": [[[25, 2], [26, 2], [27, 1], [28, 0], [29, 0], [30, 0]]]};{"straight": [[0.0, 0.22165548209634595, 0.36968352222496825, 0.5098526198845567, 0.6648017788317949, 0.8424527488725752]]};{"straight": [[[4.3024131370449314, 9.038677908976933], [4.17562337357758, 9.2171380133875], [4.076444145639846, 9.3251153151789], [3.9549899999932703, 9.39782576721095], [3.80082651625726, 9.41340980201691], [3.62318224231521, 9.411867371457]]]};{"straight": [[1.8762366478735526, 1.4204231220060717, 1.1189435754021027, 1.1188102841082614, 1.1186629194975002, 1.7093293928134172]]};{"straight": [[-3.389634443241866, -2.5858854847048898, -0.0010639759840527536, -0.0010639759840526542, 4.701354136410768, 0.0]]};{"straight": [[0.5661593439824357, 0.6740784211586006, 0.845974535839058, 1.2677830875880463, 1.5751870843035611, 1.5663557199197022]]};{"straight": [[0.4268775382989063, 0.5086624719656302, 1.9290030034425056, 3.994451062525582, 0.2377981205800412, -0.3424202790159568]]};{"straight": 640};[4.238795923649923, 9.128220899154574];"straight";0;[[4.3024131370449314, 9.038677908976933], [4.17562337357758, 9.2171380133875]]
1682122296.4672124;12.798998532065971;[28, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[25, 2], [26, 2], [27, 1], [28, 0], [29, 0], [30, 0], [31, 0]]]};{"straight": [[0.0, 0.1480280401286223, 0.2881971377882107, 0.4431462967354489, 0.6207972667762292, 0.7507292079582643, 0.880907208010743]]};{"straight": [[[4.17562337357758, 9.2171380133875], [4.076444145639846, 9.3251153151789], [3.9549899999932703, 9.39782576721095], [3.80082651625726, 9.41340980201691], [3.62318224231521, 9.411867371457001], [3.493189113204089, 9.413914193612129], [3.3630917529684, 9.412917951433199]]]};{"straight": [[1.4204231220060717, 1.1189435754021027, 1.1447098564363718, 1.1445590804515384, 1.7294145711823525, 2.0068238053929366, 2.2213405]]};{"straight": [[-2.5858854847048898, 0.2080555966429453, -0.0011138065571083334, 4.730791140594176, 3.9884997385741077, 3.4837370011938256, 0.0]]};{"straight": [[0.6740784211586006, 0.845974535839058, 1.2677830875880463, 1.5771024891760668, 1.5657082147307864, 1.5555886707878592, 1.6125294562248378]]};{"straight": [[0.5086624719656302, 1.9290030034425056, 3.815743382792233, 0.2046505163980679, -0.3373454588289265, 0.17968184432943518, 0.6964064844901544]]};{"straight": 650};[4.175514910403187, 9.217256098203828];"straight";0;[[4.17562337357758, 9.2171380133875], [4.076444145639846, 9.3251153151789], [3.9549899999932703, 9.39782576721095]]
1682122296.5172586;12.86525566044287;[29, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[25, 2], [26, 2], [27, 1], [28, 0], [29, 0], [30, 0], [31, 0], [32, 0]]]};{"straight": [[0.0, 0.1480280401286223, 0.2881971377882107, 0.4431462967354489, 0.6207972667762292, 0.7507292079582643, 0.880907208010743, 1.1285560273513373]]};{"straight": [[[4.17562337357758, 9.2171380133875], [4.076444145639846, 9.3251153151789], [3.9549899999932703, 9.39782576721095], [3.80082651625726, 9.41340980201691], [3.62318224231521, 9.411867371457001], [3.493091016041791, 9.413923532262679], [3.3630917529684, 9.412917951433199], [3.11710499657904, 9.3842743936613]]]};{"straight": [[1.4204231220060717, 1.1189435754021027, 1.1447098564363718, 1.1445590804515384, 1.7288563689170364, 2.0064220894659988, 2.2665180085184153, 2.2817229]]};{"straight": [[-2.5858854847048898, 0.2080555966429453, -0.0011138065571083334, 4.725357973884202, 3.9897243407591545, 4.268671670302009, 0.13962414525186362, 0.0]]};{"straight": [[0.6740784211586006, 0.845974535839058, 1.2677830875880463, 1.5771024891760668, 1.5656867702837705, 1.555525669339136, 1.6127968769102292, 1.7481685731398962]]};{"straight": [[0.5086624719656302, 1.9290030034425056, 3.815743382792233, 0.20879792286545115, -0.33715417232668055, 0.18081354975721298, 0.6998917101048526, 0.3983518454770505]]};{"straight": 660};[4.130240766039861, 9.266546459209012];"straight";0;[[4.17562337357758, 9.2171380133875], [4.076444145639846, 9.3251153151789], [3.9549899999932703, 9.39782576721095], [3.80082651625726, 9.41340980201691]]
1682122296.5936954;12.95471339965446;[29, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[26, 2], [27, 1], [28, 0], [29, 0], [30, 0], [31, 0], [32, 0]]]};{"straight": [[0.0, 0.1401690976595884, 0.29511825660682667, 0.4727692266476069, 0.602701167829642, 0.7328791678821207, 0.9805279872227151]]};{"straight": [[[4.076444145639846, 9.3251153151789], [3.9549899999932703, 9.39782576721095], [3.80082651625726, 9.41340980201691], [3.62318224231521, 9.411867371457001], [3.493091016041791, 9.413923532262679], [3.3630917529684, 9.412917951433199], [3.11710499657904, 9.3842743936613]]]};{"straight": [[1.1189435754021027, 1.1447098564363718, 1.1445590804515384, 1.7288563689170364, 2.0064220894659988, 2.2665180085184153, 2.2817229]]};{"straight": [[0.2080555966429453, -0.001113806557108333, 4.725357973884202, 3.9897243407591545, 4.268671670302009, 0.13962414525186362, 0.0]]};{"straight": [[0.845974535839058, 1.2677830875880463, 1.5771024891760668, 1.5656867702837705, 1.555525669339136, 1.6127968769102292, 1.7481685731398962]]};{"straight": [[1.9290030034425056, 3.815743382792233, 0.20879792286545115, -0.33715417232668055, 0.18081354975721298, 0.6998917101048526, 0.3983518454770505]]};{"straight": 670};[4.067139305867457, 9.33068580519663];"straight";0;[[4.076444145639846, 9.3251153151789], [3.9549899999932703, 9.39782576721095], [3.80082651625726, 9.41340980201691]]
1682122296.6458657;13.014456387653418;[29, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[26, 2], [27, 1], [28, 0], [29, 0], [30, 0], [31, 0], [32, 0]]]};{"straight": [[0.0, 0.1401690976595884, 0.29511825660682667, 0.4727692266476069, 0.602701167829642, 0.7328791678821207, 0.9805279872227151]]};{"straight": [[[4.076444145639846, 9.3251153151789], [3.9549899999932703, 9.39782576721095], [3.80082651625726, 9.41340980201691], [3.62318224231521, 9.411867371457001], [3.493091016041791, 9.413923532262679], [3.3630917529684, 9.412917951433199], [3.11710499657904, 9.3842743936613]]]};{"straight": [[1.1189435754021027, 1.1447098564363718, 1.1445590804515384, 1.7288563689170364, 2.0064220894659988, 2.2665180085184153, 2.2817229]]};{"straight": [[0.2080555966429453, -0.001113806557108333, 4.725357973884202, 3.9897243407591545, 4.268671670302009, 0.13962414525186362, 0.0]]};{"straight": [[0.845974535839058, 1.2677830875880463, 1.5771024891760668, 1.5656867702837705, 1.555525669339136, 1.6127968769102292, 1.7481685731398962]]};{"straight": [[1.9290030034425056, 3.815743382792233, 0.20879792286545115, -0.33715417232668055, 0.18081354975721298, 0.6998917101048526, 0.3983518454770505]]};{"straight": 680};[4.015323011781914, 9.361706452087919];"straight";0;[[4.076444145639846, 9.3251153151789], [3.9549899999932703, 9.39782576721095], [3.80082651625726, 9.41340980201691]]
1682122296.719281;13.101717341304619;[29, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[26, 2], [27, 1], [28, 0], [29, 0], [30, 0], [31, 0], [32, 0]]]};{"straight": [[0.0, 0.15494915894723824, 0.33260012898801844, 0.4625320701700535, 0.5927100702225322, 0.8403588895631267]]};{"straight": [[[3.9549899999932703, 9.39782576721095], [3.80082651625726, 9.41340980201691], [3.62318224231521, 9.411867371457001], [3.493091016041791, 9.413923532262679], [3.3630917529684, 9.412917951433199], [3.11710499657904, 9.3842743936613]]]};{"straight": [[1.1447098564363718, 1.1445590804515384, 1.7288563689170364, 2.0064220894659988, 2.2665180085184153, 2.2817229]]};{"straight": [[-0.0011138065571083332, 4.725357973884203, 3.9897243407591563, 4.268671670302009, 0.13962414525186356, 0.0]]};{"straight": [[1.2677830875880463, 1.5771024891760668, 1.5656867702837705, 1.555525669339136, 1.6127968769102292, 1.7481685731398962]]};{"straight": [[3.815743382792233, 0.20879792286545115, -0.33715417232668055, 0.18081354975721298, 0.6998917101048526, 0.3983518454770505]]};{"straight": 690};[3.9396824716220316, 9.39937317032581];"straight";0;[[3.9549899999932703, 9.39782576721095], [3.80082651625726, 9.41340980201691]]
1682122296.7707996;13.161239998376994;[30, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[26, 2], [27, 1], [28, 0], [29, 0], [30, 0], [31, 0], [32, 0], [33, 0]]]};{"straight": [[0.0, 0.15494915894723824, 0.33260012898801844, 0.4625320701700535, 0.5927100702225322, 0.8403588895631267, 0.9697362939136505, 1.09898197398048]]};{"straight": [[[3.9549899999932703, 9.39782576721095], [3.80082651625726, 9.41340980201691], [3.62318224231521, 9.411867371457001], [3.4930879656773866, 9.413922695748116], [3.3630917529684, 9.412917951433199], [3.11710499657904, 9.3842743936613], [2.990430116774948, 9.358031707711907], [2.8656557533649805, 9.32427954585609]]]};{"straight": [[1.1447098564363718, 1.1445590804515384, 1.7288563689170364, 2.0064361943297677, 2.2665639339410997, 2.4145540950274262, 2.4584196649983534, 2.3462287]]};{"straight": [[-0.0011138065571083332, 4.725357973884203, 3.9899421502481176, 4.269253884212162, 1.398672953531023, 0.8260939091720049, -2.0853236110800877, 0.0]]};{"straight": [[1.2677830875880463, 1.5771024891760668, 1.5656867702837705, 1.555533424831924, 1.6127840854928515, 1.7480348867303697, 1.8035750626398066, 1.8678297783965458]]};{"straight": [[3.815743382792233, 0.20879792286545115, -0.3370813006155113, 0.18066637447610923, 0.7001638764691771, 0.395376710509777, 0.4632838385887366, 0.5303301179928149]]};{"straight": 700};[3.8804616262954323, 9.405359670451794];"straight";0;[[3.9549899999932703, 9.39782576721095], [3.80082651625726, 9.41340980201691], [3.62318224231521, 9.411867371457001]]
1682122296.8437724;13.246780821531514;[30, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[27, 1], [28, 0], [29, 0], [30, 0], [31, 0], [32, 0], [33, 0]]]};{"straight": [[0.0, 0.1776509700407802, 0.3075829112228153, 0.43776091127529393, 0.6854097306158884, 0.8147871349664122, 0.9440328150332418]]};{"straight": [[[3.80082651625726, 9.41340980201691], [3.62318224231521, 9.411867371457001], [3.4930879656773866, 9.413922695748116], [3.3630917529684, 9.412917951433199], [3.11710499657904, 9.3842743936613], [2.990430116774948, 9.358031707711907], [2.8656557533649805, 9.32427954585609]]]};{"straight": [[1.1445590804515384, 1.7288563689170364, 2.0064361943297677, 2.2665639339410997, 2.4145540950274262, 2.4584196649983534, 2.3462287]]};{"straight": [[4.725357973884203, 3.9899421502481167, 4.269253884212164, 1.398672953531023, 0.8260939091720049, -2.0853236110800877, 0.0]]};{"straight": [[1.5771024891760668, 1.5656867702837705, 1.555533424831924, 1.6127840854928515, 1.7480348867303697, 1.8035750626398066, 1.8678297783965458]]};{"straight": [[0.20879792286545115, -0.3370813006155113, 0.18066637447610923, 0.7001638764691771, 0.395376710509777, 0.4632838385887366, 0.5303301179928149]]};{"straight": 710};[3.7972999276564896, 9.413379181733411];"straight";0;[[3.80082651625726, 9.41340980201691], [3.62318224231521, 9.411867371457001]]
1682122296.893707;13.30950186843156;[31, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[27, 1], [28, 0], [29, 0], [30, 0], [31, 0], [32, 0], [33, 0], [34, 0]]]};{"straight": [[0.0, 0.1776509700407802, 0.3075829112228153, 0.43776091127529393, 0.6854097306158884, 0.8147871349664122, 0.9440328150332418, 1.097080900722353, 1.2503138330336612]]};{"straight": [[[3.80082651625726, 9.41340980201691], [3.62318224231521, 9.411867371457001], [3.4930879656773866, 9.413922695748116], [3.3630917529684, 9.412917951433199], [3.11710499657904, 9.3842743936613], [2.9904116919965498, 9.358027288555766], [2.8656557533649805, 9.32427954585609], [2.721030889587594, 9.2740977153384], [2.5794812369514, 9.215505061892998]]]};{"straight": [[1.1445590804515384, 1.7288563689170364, 2.0064361943297677, 2.2665639339410997, 2.4151205245688043, 2.555192153322246, 2.6529981097460005, 2.6155864433926816, 2.4807832]]};{"straight": [[4.725357973884203, 3.9899421502481167, 4.269253884212164, 1.4041962392609273, 2.690577213621695, 1.970634645788093, -0.6439365986473667, -2.2417085775713463, 0.0]]};{"straight": [[1.5771024891760668, 1.5656867702837705, 1.555533424831924, 1.6127840854928515, 1.7480592695906214, 1.8035628370796548, 1.867891973054963, 1.9378160029565556, 1.9849486133340122]]};{"straight": [[0.20879792286545115, -0.3370813006155113, 0.18066637447610923, 0.6990887450272372, 0.39508676384338587, 0.46313562321431756, 0.532128276263976, 0.38151447059269605, 0.23446879832901749]]};{"straight": 720};[3.7345812448658102, 9.412834614712663];"straight";0;[[3.80082651625726, 9.41340980201691], [3.62318224231521, 9.411867371457001], [3.4930879656773866, 9.413922695748116], [3.3630917529684, 9.412917951433199]]
